Wall time,Step,Value
1701265945.0381286,0,0.8611049652099609
1701265945.12035,1,0.918505072593689
1701265945.2513156,2,0.918505072593689
1701265945.306108,3,0.9253216981887817
1701265945.361763,4,0.9253216981887817
1701265945.4189377,5,0.920091450214386
1701265945.6167746,6,0.8746411204338074
1701265945.6711648,7,0.8746411204338074
1701265945.7209094,8,0.8746411204338074
1701265945.8221724,9,0.8806689977645874
1701265945.879928,10,0.8114458322525024
1701265945.9242036,11,0.8114458322525024
1701265945.9907033,12,0.9320162534713745
1701265946.0405002,13,0.8446505665779114
1701265946.1296618,14,0.8446505665779114
1701265946.1906555,15,0.8446505665779114
1701265946.24516,16,0.8446505665779114
1701265946.3031101,17,0.8446505665779114
1701265946.3503747,18,0.8446505665779114
1701265946.3930814,19,0.8446505665779114
1701265946.4995708,20,0.8524377942085266
1701265946.5563257,21,0.8592933416366577
1701265946.6058004,22,0.9604303240776062
1701265946.6573894,23,0.9146648645401001
1701265946.7061343,24,0.9051308631896973
1701265946.7621617,25,0.9051308631896973
1701265946.8068032,26,0.9556307196617126
1701265946.8691142,27,0.9556307196617126
1701265946.9129627,28,0.0
1701265946.9568696,29,0.8949984312057495
1701265947.0305367,30,0.8335294127464294
1701265947.075273,31,0.933715283870697
1701265947.124086,32,0.8915613293647766
1701265947.1735044,33,0.8915613293647766
1701265947.2282815,34,0.8795014023780823
1701265947.293232,35,0.8189252614974976
1701265947.3418102,36,0.8679857850074768
1701265947.385966,37,0.9321103692054749
1701265947.428476,38,0.9321103692054749
1701265947.4869354,39,0.9321103692054749
1701265947.585895,40,0.9321103692054749
1701265947.6345696,41,0.9321103692054749
1701265947.684946,42,0.9321103692054749
1701265947.7311192,43,0.9185068607330322
1701265947.7839878,44,0.9185068607330322
1701265947.8270507,45,0.9342875480651855
1701265947.8731132,46,0.9101003408432007
1701265947.9158144,47,0.9101003408432007
1701265947.9701133,48,0.777725338935852
1701265948.0186667,49,0.777725338935852
1701265948.0665548,50,0.777725338935852
1701265948.1148384,51,0.0
1701265948.1651535,52,0.6619827747344971
1701265948.2104535,53,0.9492413401603699
1701265948.2584605,54,0.8970001339912415
1701265948.3206239,55,0.8619667887687683
1701265948.410017,56,0.7706171274185181
1701265948.4541001,57,0.8395363092422485
1701265948.5131953,58,0.8395363092422485
1701265948.5590222,59,0.8395363092422485
1701265948.6598754,60,0.8784254789352417
1701265948.706951,61,0.887695848941803
1701265948.7654457,62,0.887695848941803
1701265948.8128219,63,0.6212363243103027
1701265948.8754802,64,0.6212363243103027
1701265948.9224846,65,0.8561990857124329
1701265948.9690864,66,0.8561990857124329
1701265949.011984,67,0.8561990857124329
1701265949.058972,68,0.8561990857124329
1701265949.102919,69,0.8561990857124329
1701265949.1518157,70,0.8561990857124329
1701265949.196794,71,0.8561990857124329
1701265949.2469523,72,0.8561990857124329
1701265949.2942472,73,0.3575719892978668
1701265949.3399332,74,0.3575719892978668
1701265949.3859906,75,0.3575719892978668
1701265949.4573858,76,0.3575719892978668
1701265949.5090423,77,0.898647129535675
1701265950.18235,78,0.898647129535675
1701265950.229511,79,0.898647129535675
1701265950.3716574,80,0.8348712921142578
1701265950.4176614,81,0.8348712921142578
1701265950.4656281,82,0.8348712921142578
1701265950.5176916,83,0.9168121218681335
1701265950.56501,84,0.9168121218681335
1701265950.6109502,85,0.9676275849342346
1701265950.6612098,86,0.86639803647995
1701265950.7175682,87,0.9244869947433472
1701265950.7677464,88,0.913655161857605
1701265950.8341362,89,0.913655161857605
1701265950.8802495,90,0.8888471722602844
1701265950.9346159,91,0.8888471722602844
1701265950.9793663,92,0.8888471722602844
1701265951.0256443,93,0.8888471722602844
1701265951.0927176,94,0.8888471722602844
1701265951.1376286,95,0.8888471722602844
1701265951.1831684,96,0.8787490725517273
1701265951.232564,97,0.8787490725517273
1701265951.288211,98,0.8745439052581787
1701265951.3370702,99,0.8745439052581787
1701265951.4374819,100,0.8745439052581787
1701265951.4899764,101,0.8745439052581787
1701265951.5345638,102,0.8745439052581787
1701265951.5819945,103,0.8745439052581787
1701265951.651537,104,0.883922815322876
1701265951.7088902,105,0.883922815322876
1701265951.7713742,106,0.883922815322876
1701265951.8149083,107,0.883922815322876
1701265951.8576646,108,0.0
1701265951.9029548,109,0.0
1701265951.9465203,110,0.0
1701265952.0001383,111,0.0
1701265952.049271,112,0.9502771496772766
1701265952.1369715,113,0.9502771496772766
1701265952.2183182,114,0.9021154046058655
1701265952.268775,115,0.8135886192321777
1701265952.3310616,116,0.8674363493919373
1701265952.3770454,117,0.8674363493919373
1701265952.4237258,118,0.8674363493919373
1701265952.4675846,119,0.8674363493919373
1701265952.5665042,120,0.8674363493919373
1701265952.6097784,121,0.8674363493919373
1701265952.6606352,122,0.9341135621070862
1701265952.7062418,123,0.9491314888000488
1701265952.7592,124,0.9491314888000488
1701265952.8178678,125,0.6068726778030396
1701265952.8664517,126,0.9206560254096985
1701265952.91298,127,0.9206560254096985
1701265952.9591098,128,0.8907278180122375
1701265953.00445,129,0.8080564737319946
1701265953.0509365,130,0.9083222150802612
1701265953.0987833,131,0.9083222150802612
1701265953.1812897,132,0.8407066464424133
1701265953.2519472,133,0.8777616024017334
1701265953.3167458,134,0.9021373987197876
1701265953.4125855,135,0.8744766116142273
1701265953.4603388,136,0.8744766116142273
1701265953.5065227,137,0.8744766116142273
1701265953.5508232,138,0.8744766116142273
1701265953.6128943,139,0.9059450626373291
1701265953.800165,140,0.6063680052757263
1701265953.8507433,141,0.8791071176528931
1701265953.9002838,142,0.8791071176528931
1701265953.9442108,143,0.9219077229499817
1701265953.9952772,144,0.9219077229499817
1701265954.0470579,145,0.9219077229499817
1701265954.1037414,146,0.8189973831176758
1701265954.1479824,147,0.0
1701265954.1921315,148,0.9439660906791687
1701265954.2387552,149,0.9439660906791687
1701265954.297837,150,0.9431884288787842
1701265954.3484983,151,0.9431884288787842
1701265954.3901486,152,0.9431884288787842
1701265954.453747,153,0.9431884288787842
1701265954.4973087,154,0.9431884288787842
1701265954.5655231,155,0.9431884288787842
1701265954.610843,156,0.9431884288787842
1701265954.6588976,157,0.9431884288787842
1701265954.7269516,158,0.840461254119873
1701265954.7715783,159,0.840461254119873
1701265954.8859751,160,0.840461254119873
1701265954.9397423,161,0.8192380666732788
1701265954.9845304,162,0.8192380666732788
1701265955.030264,163,0.9316575527191162
1701265955.081074,164,0.9316575527191162
1701265955.1263235,165,0.9316575527191162
1701265955.17185,166,0.9316575527191162
1701265955.2159827,167,0.8234590291976929
1701265955.2731075,168,0.8824884295463562
1701265955.3172123,169,0.8824884295463562
1701265955.3621142,170,0.8824884295463562
1701265955.4245534,171,0.8824884295463562
1701265955.4699543,172,0.8824884295463562
1701265955.5178812,173,0.8553178906440735
1701265955.564148,174,0.8410079479217529
1701265955.6200333,175,0.8410079479217529
1701265955.6689599,176,0.923555850982666
1701265955.7323115,177,0.923555850982666
1701265955.7815833,178,0.8356976509094238
1701265955.8246055,179,0.8356976509094238
1701265955.9285362,180,0.9434589147567749
1701265955.9714806,181,0.9282457828521729
1701265956.0216653,182,0.9282457828521729
1701265956.088503,183,0.8888888955116272
1701265956.1328404,184,0.9540512561798096
1701265956.1788957,185,0.0
1701265956.2342587,186,0.0
1701265956.2826352,187,0.0
1701265956.3356743,188,0.0
1701265956.3901134,189,0.0
