Wall time,Step,Value
1700737313.09937,110,0.01599600724875927
1700737395.6989384,221,0.06688617914915085
1700737477.2258074,332,0.13059604167938232
1700737557.2347403,443,0.18495343625545502
1700737638.8262298,554,0.2067936211824417
1700737720.8889034,665,0.21308454871177673
1700737802.5334833,776,0.2679274380207062
1700737885.9866207,887,0.23438632488250732
1700737961.405728,998,0.2704886794090271
1700738043.3268023,1109,0.2847574055194855
1700738125.7616224,1220,0.2939659655094147
1700738206.6199582,1331,0.30545252561569214
1700738288.4298809,1442,0.33048129081726074
1700738369.4651744,1553,0.31705164909362793
1700738444.563436,1664,0.3435794413089752
1700738524.8435931,1775,0.3267103135585785
1700738600.15429,1886,0.3532795011997223
1700738680.9067984,1997,0.36214250326156616
1700738761.6196232,2108,0.36622849106788635
1700738843.1346102,2219,0.37744855880737305
1700738923.5602992,2330,0.36206144094467163
1700738999.6833694,2441,0.3822336196899414
1700739083.0076096,2552,0.3943224847316742
1700739163.4755034,2663,0.38454416394233704
1700739239.4165468,2774,0.38938748836517334
1700739315.1096,2885,0.4054799973964691
1700739397.027606,2996,0.38306254148483276
1700739472.9774687,3107,0.37093156576156616
1700739548.552741,3218,0.40671926736831665
1700739629.845176,3329,0.4053893983364105
1700739706.0442905,3440,0.4025404155254364
1700739781.4768581,3551,0.42136287689208984
1700739862.867257,3662,0.41793203353881836
1700739938.2795944,3773,0.4137440621852875
1700740014.916068,3884,0.4261399805545807
1700740095.999747,3995,0.4187872111797333
1700740172.2730641,4106,0.4129537045955658
1700740248.118598,4217,0.4316800534725189
1700740329.5532985,4328,0.4307117760181427
1700740405.0947142,4439,0.4312709867954254
1700740481.3875341,4550,0.3836528956890106
1700740556.9790208,4661,0.4265870451927185
1700740632.5518692,4772,0.4316698908805847
1700740709.6484494,4883,0.42998310923576355
1700740785.8374677,4994,0.44124266505241394
1700740866.4186978,5105,0.4337945282459259
1700740943.4548867,5216,0.39353737235069275
1700741019.3192692,5327,0.43507587909698486
1700741095.504207,5438,0.4370375871658325
1700741171.0877726,5549,0.44459742307662964
1700741251.9832435,5660,0.43944504857063293
1700741327.8499784,5771,0.450308620929718
1700741409.1191468,5882,0.4355040192604065
1700741485.236432,5993,0.4221624433994293
1700741561.2988505,6104,0.43400827050209045
1700741637.169356,6215,0.4536128342151642
1700741718.4778426,6326,0.4382835626602173
1700741794.7383103,6437,0.4402381479740143
1700741870.8106222,6548,0.4406255781650543
1700741946.407957,6659,0.44551175832748413
1700742021.8392394,6770,0.4350934326648712
1700742098.231371,6881,0.45388486981391907
1700742179.4403539,6992,0.4513659179210663
1700742254.928943,7103,0.44735509157180786
1700742330.6737714,7214,0.4550555944442749
1700742412.139377,7325,0.44336333870887756
1700742487.8484254,7436,0.4543526768684387
1700742563.4327357,7547,0.4555763006210327
1700742644.7023897,7658,0.44437548518180847
1700742720.50432,7769,0.45566409826278687
1700742801.5782607,7880,0.44457581639289856
1700742877.555964,7991,0.4580640494823456
1700742958.8098726,8102,0.46669843792915344
1700743040.216073,8213,0.4562363922595978
1700743115.7459142,8324,0.45614564418792725
1700743191.4283154,8435,0.4616531729698181
1700743266.9247272,8546,0.45824557542800903
1700743343.2295842,8657,0.453122079372406
1700743419.0804129,8768,0.4584282636642456
1700743495.1290126,8879,0.46333789825439453
1700743570.9236114,8990,0.45975300669670105
1700743646.5020306,9101,0.4522460401058197
1700743722.8866577,9212,0.4518393874168396
1700743799.2251031,9323,0.453698992729187
1700743875.5512314,9434,0.459869921207428
1700743951.8811603,9545,0.44536060094833374
1700744028.2712605,9656,0.4590948522090912
1700744103.5612695,9767,0.4576290249824524
1700744179.808967,9878,0.4649873673915863
1700744255.533393,9989,0.47352489829063416
