Wall time,Step,Value
1700737491.6294248,110,0.03354497253894806
1700737571.7147152,221,0.07172498106956482
1700737651.6882982,332,0.12511944770812988
1700737734.1415553,443,0.1708996742963791
1700737814.2406042,554,0.14818555116653442
1700737887.532699,665,0.17453621327877045
1700737966.856241,776,0.20314106345176697
1700738045.9933412,887,0.19300468266010284
1700738121.1046233,998,0.23890936374664307
1700738200.3007538,1109,0.26668429374694824
1700738279.7643282,1220,0.27304595708847046
1700738358.9390655,1331,0.26537805795669556
1700738432.7226825,1442,0.21630601584911346
1700738505.9935954,1553,0.29101696610450745
1700738584.5319173,1664,0.28136128187179565
1700738657.8604832,1775,0.3236679136753082
1700738737.6642563,1886,0.29967325925827026
1700738811.144706,1997,0.329302579164505
1700738890.1601295,2108,0.3174840807914734
1700738963.5925612,2219,0.34322240948677063
1700739042.1007423,2330,0.3508762717247009
1700739120.9380593,2441,0.3533630669116974
1700739200.1377995,2552,0.3262064754962921
1700739273.0836842,2663,0.3547753095626831
1700739352.2409024,2774,0.35700562596321106
1700739430.7041569,2885,0.3632209002971649
1700739509.385188,2996,0.38095298409461975
1700739588.0201864,3107,0.3708726167678833
1700739660.690924,3218,0.3793164789676666
1700739733.9890354,3329,0.36918744444847107
1700739807.1449263,3440,0.36536288261413574
1700739880.5259597,3551,0.38359177112579346
1700739959.0930488,3662,0.39100518822669983
1700740038.0590227,3773,0.40246856212615967
1700740116.9406252,3884,0.39295199513435364
1700740190.2702384,3995,0.3887874484062195
1700740263.4330094,4106,0.3933561146259308
1700740336.9301138,4217,0.38915911316871643
1700740410.3859878,4328,0.405873566865921
1700740489.2489924,4439,0.35251718759536743
1700740562.7514958,4550,0.40571367740631104
1700740636.1550536,4661,0.40148308873176575
1700740709.1270156,4772,0.40153151750564575
1700740782.3172715,4883,0.40390005707740784
1700740855.7349284,4994,0.4082997441291809
1700740934.814479,5105,0.3813239634037018
1700741008.2636266,5216,0.3897413909435272
1700741081.2864373,5327,0.4203547239303589
1700741159.7878804,5438,0.4102247953414917
1700741233.502739,5549,0.4208863377571106
1700741312.4013245,5660,0.41226375102996826
1700741385.7787836,5771,0.41755154728889465
1700741459.026201,5882,0.40818750858306885
1700741532.3797748,5993,0.41976824402809143
1700741608.1144059,6104,0.42437443137168884
1700741688.5293484,6215,0.4108388423919678
1700741761.6990397,6326,0.4185963273048401
1700741835.1088524,6437,0.4181079566478729
1700741908.4595935,6548,0.42180222272872925
1700741981.773139,6659,0.4290946424007416
1700742060.8088572,6770,0.40842679142951965
1700742133.7458913,6881,0.4218444228172302
1700742207.0584412,6992,0.4225037395954132
1700742280.2559154,7103,0.4236213266849518
1700742353.2753723,7214,0.4193388819694519
1700742427.145504,7325,0.4267940819263458
1700742500.1393962,7436,0.4312499761581421
1700742579.0430615,7547,0.4355449080467224
1700742656.8313262,7658,0.4406329095363617
1700742735.2916927,7769,0.4261431097984314
1700742808.418907,7880,0.44254565238952637
1700742887.4967232,7991,0.4436923861503601
1700742966.044909,8102,0.4340200424194336
1700743039.0160892,8213,0.43284106254577637
1700743112.17023,8324,0.4478168785572052
1700743190.720111,8435,0.4354131519794464
1700743263.9425426,8546,0.44482332468032837
1700743337.1117449,8657,0.4184134900569916
1700743410.0883904,8768,0.43984267115592957
1700743483.1947627,8879,0.4288495182991028
1700743556.4715378,8990,0.43705227971076965
1700743629.501978,9101,0.4423481225967407
1700743702.8252265,9212,0.4387528598308563
1700743775.914144,9323,0.44447025656700134
1700743849.3021193,9434,0.4162684977054596
1700743922.7479572,9545,0.4356987178325653
1700743996.0227377,9656,0.4393410086631775
1700744069.0835516,9767,0.438024640083313
1700744142.174131,9878,0.4366597831249237
1700744215.2706382,9989,0.43116050958633423
1700744288.5501993,10100,0.4462413489818573
1700744361.698197,10211,0.43048688769340515
1700744435.3705235,10322,0.4501284956932068
1700744513.8682444,10433,0.4236331880092621
1700744587.4103699,10544,0.42755547165870667
1700744660.5766573,10655,0.45071786642074585
