Wall time,Step,Value
1700992404.8580632,2,0.9301238656044006
1700992404.900124,3,0.9301238656044006
1700992404.9440205,4,0.8756264448165894
1700992404.993171,5,0.8756264448165894
1700992405.188476,6,0.8756264448165894
1700992405.2544446,7,0.80483478307724
1700992405.2967958,8,0.803320586681366
1700992405.3378243,9,0.803320586681366
1700992405.377839,10,0.803320586681366
1700992405.4198132,11,0.8920325040817261
1700992405.471562,12,0.8920325040817261
1700992405.5122654,13,0.8920325040817261
1700992405.5687387,14,0.7364380955696106
1700992405.618489,15,0.365558922290802
1700992405.6675324,16,0.8409550189971924
1700992405.7084248,17,0.6742849349975586
1700992405.749279,18,0.8919633030891418
1700992405.7900386,19,0.8819579482078552
1700992405.8667026,20,0.8819579482078552
1700992405.908246,21,0.8819579482078552
1700992405.955057,22,0.8819579482078552
1700992405.9979002,23,0.8819579482078552
1700992406.0403035,24,0.8819579482078552
1700992406.0840876,25,0.8258706331253052
1700992406.1253326,26,0.8258706331253052
1700992406.1640024,27,0.875
1700992406.2040055,28,0.875
1700992406.2474651,29,0.875
1700992406.2894044,30,0.875
1700992406.3308828,31,0.875
1700992406.3763745,32,0.875
1700992406.4200695,33,0.8905504941940308
1700992406.4739127,34,0.8905504941940308
1700992406.523058,35,0.8905504941940308
1700992406.5663276,36,0.8905504941940308
1700992406.6071575,37,0.8905504941940308
1700992406.6472185,38,0.9215506911277771
1700992406.6875384,39,0.8774622678756714
1700992406.7674754,40,0.7866347432136536
1700992406.807999,41,0.8178781867027283
1700992406.8493395,42,0.8744087815284729
1700992406.889624,43,0.8744087815284729
1700992406.9330754,44,0.867577075958252
1700992406.9725068,45,0.867577075958252
1700992407.01291,46,0.867577075958252
1700992407.0534425,47,0.915431559085846
1700992407.0998735,48,0.915431559085846
1700992407.1411567,49,0.7104983925819397
1700992407.183654,50,0.8824372291564941
1700992407.2263782,51,0.8824372291564941
1700992407.2697966,52,0.8824372291564941
1700992407.3089938,53,0.8824372291564941
1700992407.353303,54,0.8824372291564941
1700992407.399883,55,0.8824372291564941
1700992407.4812243,56,0.8824372291564941
1700992407.5240045,57,0.8824372291564941
1700992407.5688531,58,0.5605276823043823
1700992407.6107883,59,0.9382532835006714
1700992407.6888824,60,0.9382532835006714
1700992407.7292793,61,0.9382532835006714
1700992407.7699738,62,0.9275517463684082
1700992407.8132908,63,0.9275517463684082
1700992407.860422,64,0.8085953593254089
1700992407.9036057,65,0.8085953593254089
1700992407.9424136,66,0.8181291222572327
1700992407.9811954,67,0.8996495008468628
1700992408.021834,68,0.9150930047035217
1700992408.0614884,69,0.9061766862869263
1700992408.1034033,70,0.8546580076217651
1700992408.144602,71,0.9051324129104614
1700992408.1836689,72,0.8263788819313049
1700992408.2251,73,0.8263788819313049
1700992408.2644184,74,0.9303216934204102
1700992408.3041255,75,0.938828706741333
1700992408.3464231,76,0.8240343332290649
1700992408.3917298,77,0.8240343332290649
1700992408.4356682,78,0.7220764756202698
1700992408.4759173,79,0.8141592741012573
1700992408.5817325,80,0.8141592741012573
1700992408.6242778,81,0.8090652227401733
1700992408.6646981,82,0.8781138062477112
1700992408.7028866,83,0.8781138062477112
1700992408.7434633,84,0.8794624209403992
1700992408.7872932,85,0.8794624209403992
1700992408.8301094,86,0.8794624209403992
1700992408.8762603,87,0.8794624209403992
1700992408.9213302,88,0.8794624209403992
1700992408.964048,89,0.8517110347747803
1700992409.0048878,90,0.8517110347747803
