Wall time,Step,Value
1700737269.2525036,49,1.4713504314422607
1700737296.102757,99,1.1481529474258423
1700737345.3882217,149,1.0521496534347534
1700737372.4088266,199,0.9265564680099487
1700737422.1668308,249,1.1539700031280518
1700737449.3597019,299,0.9561155438423157
1700737497.877617,349,0.8797597885131836
1700737525.2436705,399,0.8972076177597046
1700737572.0918713,449,1.0574326515197754
1700737599.3945286,499,0.7076174020767212
1700737626.7940316,549,0.911234438419342
1700737675.1699271,599,0.9547927975654602
1700737702.6651647,649,0.9610706567764282
1700737750.7764173,699,0.772990345954895
1700737778.343232,749,0.7310649156570435
1700737826.6869142,799,1.0302447080612183
1700737854.0749447,849,0.7487204670906067
1700737898.6803417,899,1.0919098854064941
1700737926.2879646,949,1.0677275657653809
1700737973.325799,999,0.9821487069129944
1700738000.9127297,1049,0.9069331884384155
1700738028.6368916,1099,0.7688764333724976
1700738076.936078,1149,0.8876006603240967
1700738104.7153556,1199,0.8819878101348877
1700738153.1113155,1249,0.6294476985931396
1700738180.9573357,1299,1.0647387504577637
1700738227.98473,1349,0.8959940671920776
1700738255.7354174,1399,0.6209999322891235
1700738303.827865,1449,0.7633060812950134
1700738331.6825905,1499,0.8841720223426819
1700738359.3987606,1549,0.7020173668861389
1700738401.2124326,1599,0.7486307621002197
1700738429.2745934,1649,0.8497134447097778
1700738475.4409785,1699,0.7718774080276489
1700738503.4021134,1749,1.0451298952102661
1700738544.3563397,1799,0.588691234588623
1700738572.4629009,1849,1.0600727796554565
1700738618.8512566,1899,0.8488753437995911
1700738646.7464712,1949,0.7865914702415466
1700738693.4779263,1999,0.7988898754119873
1700738721.5663288,2049,0.7019744515419006
1700738749.6380842,2099,0.648779571056366
1700738796.0030112,2149,0.5239589214324951
1700738824.1109526,2199,0.6829957962036133
1700738871.39464,2249,0.5052149295806885
1700738899.5525486,2299,0.7487618327140808
1700738940.3283908,2349,0.6628111600875854
1700738968.5912108,2399,0.6877984404563904
1700739015.5745862,2449,0.7475643157958984
1700739043.6441426,2499,0.7138908505439758
1700739071.8051322,2549,0.803330659866333
1700739120.7063518,2599,1.057936191558838
1700739148.9616277,2649,0.7430348992347717
1700739189.8219907,2699,0.7997011542320251
1700739218.0148494,2749,0.5753788352012634
1700739259.6330037,2799,1.3147602081298828
1700739287.6416006,2849,0.796545147895813
1700739334.6238556,2899,0.8232666850090027
1700739362.8876257,2949,0.6765843033790588
1700739404.850368,2999,0.646233856678009
1700739433.0924456,3049,0.8000377416610718
1700739461.3129013,3099,0.729002833366394
1700739503.047641,3149,0.7153531908988953
1700739531.4731493,3199,0.8406908512115479
1700739577.7093096,3249,0.7036634683609009
1700739606.0256898,3299,1.0430152416229248
1700739647.1621535,3349,0.5943002700805664
1700739675.6061003,3399,0.6821708679199219
1700739717.2550864,3449,0.4624096751213074
1700739745.5057955,3499,0.8892582654953003
1700739773.8402395,3549,0.8149071335792542
1700739820.3537462,3599,0.7128045558929443
1700739848.5785825,3649,0.6934464573860168
1700739890.1036034,3699,0.702533483505249
1700739918.4694424,3749,0.8652999997138977
1700739959.0862541,3799,0.8043001890182495
1700739987.4377048,3849,0.8293285369873047
1700740034.9099517,3899,0.673128604888916
1700740063.1932557,3949,0.5798185467720032
1700740104.502685,3999,0.9327535033226013
1700740132.8395133,4049,0.7078317999839783
1700740161.0487974,4099,0.7909223437309265
1700740202.5121906,4149,0.8816741704940796
1700740231.0636582,4199,0.6588481664657593
1700740277.8914504,4249,0.7654684782028198
1700740306.1794386,4299,0.5751468539237976
1700740347.644744,4349,0.6997070908546448
1700740375.936514,4399,0.6337733268737793
1700740416.9765606,4449,0.596144437789917
1700740445.3369384,4499,0.5379937291145325
1700740473.617433,4549,0.774883508682251
1700740515.2298586,4599,0.748234748840332
1700740543.7032654,4649,0.7493835091590881
1700740584.7817633,4699,0.5458996295928955
1700740613.1885872,4749,0.49078547954559326
1700740654.0641887,4799,0.6329395771026611
1700740682.3997788,4849,0.7856364250183105
1700740724.9228222,4899,0.7078518867492676
1700740753.3246183,4949,0.8609904050827026
1700740800.1341043,4999,0.5891031622886658
1700740828.4445012,5049,0.5829419493675232
1700740856.702641,5099,0.6288866400718689
1700740897.5712066,5149,0.6287689805030823
1700740925.9721024,5199,0.8475831151008606
1700740968.2560413,5249,0.8900579214096069
1700740996.7441447,5299,0.646956741809845
1700741037.9468503,5349,0.42573878169059753
1700741066.5925686,5399,0.9098009467124939
1700741107.8754601,5449,0.49464181065559387
1700741136.2438834,5499,0.7248862385749817
1700741164.2769692,5549,0.7164607048034668
1700741210.8077939,5599,0.5213299989700317
1700741239.2671268,5649,0.6451943516731262
1700741280.2733872,5699,0.4692946970462799
1700741308.6345918,5749,0.7530981302261353
1700741355.1149683,5799,0.6143055558204651
1700741383.8362474,5849,0.6490683555603027
1700741425.0045667,5899,0.9895029067993164
1700741453.377828,5949,0.5935862064361572
1700741495.4662454,5999,0.5483050346374512
1700741523.8108678,6049,0.7148115038871765
1700741552.1314251,6099,0.6128498315811157
1700741593.1807122,6149,0.8085511326789856
