Wall time,Step,Value
1700737111.6435678,49,1.1382019519805908
1700737137.6555161,99,0.9106768369674683
1700737187.702641,149,1.2403956651687622
1700737213.956364,199,0.7511824369430542
1700737259.5974874,249,0.7650617957115173
1700737285.8469641,299,0.7112694978713989
1700737332.1026056,349,0.7219395637512207
1700737359.0613074,399,0.7378613352775574
1700737399.4789195,449,0.9013333320617676
1700737425.8891985,499,0.7023935914039612
1700737452.3577857,549,0.5033853054046631
1700737499.4305584,599,0.8487772941589355
1700737525.9467156,649,0.5688241720199585
1700737572.3424697,699,0.5648677945137024
1700737598.9139957,749,0.6982659101486206
1700737643.212425,799,0.5943437218666077
1700737669.7067354,849,0.48441681265830994
1700737716.2037396,899,0.5487375855445862
1700737742.7468991,949,0.4534320831298828
1700737788.8220687,999,0.6994351744651794
1700737815.9344437,1049,0.4733615815639496
1700737843.1737208,1099,0.5767221450805664
1700737883.803285,1149,0.4977129399776459
1700737910.3615322,1199,0.7163456082344055
1700737956.0492826,1249,0.9208077192306519
1700737982.762255,1299,0.6296380162239075
1700738027.5949738,1349,0.8374141454696655
1700738054.3250594,1399,0.882248044013977
1700738094.3676717,1449,0.5607742667198181
1700738121.125052,1499,0.9704182744026184
1700738147.9345467,1549,0.6587610244750977
1700738193.236823,1599,0.517573356628418
1700738220.6796277,1649,0.533793032169342
1700738260.9115522,1699,0.6890835762023926
1700738287.9190106,1749,0.42361578345298767
1700738333.0257206,1799,0.6183905005455017
1700738359.9994,1849,0.5006201863288879
1700738404.2378054,1899,0.5011277198791504
1700738431.238808,1949,0.4795762896537781
1700738470.8445542,1999,0.655256450176239
1700738497.8032198,2049,0.5443369150161743
1700738524.866164,2099,0.6227828860282898
1700738569.9924676,2149,0.4923514723777771
1700738596.9917963,2199,0.5187252759933472
1700738636.8741767,2249,0.41644397377967834
1700738663.9416213,2299,0.7155661582946777
1700738708.8068979,2349,0.5636293888092041
1700738736.4795027,2399,0.5546331405639648
1700738776.3748834,2449,0.49604886770248413
1700738803.4372416,2499,0.5357288718223572
1700738830.564279,2549,0.43771904706954956
1700738869.773416,2599,0.4404437839984894
1700738896.9734223,2649,0.5278198719024658
1700738941.6866953,2699,0.5691933631896973
1700738968.8655505,2749,0.43978726863861084
1700739008.094314,2799,0.3713628351688385
1700739035.2538311,2849,0.5097152590751648
1700739074.5968168,2899,0.3075506091117859
1700739102.267809,2949,0.7087001800537109
1700739142.2922657,2999,0.409246027469635
1700739169.3964016,3049,0.35944241285324097
1700739196.620844,3099,0.4941576421260834
1700739241.3204863,3149,0.33180031180381775
1700739268.438698,3199,0.45546093583106995
1700739307.9057038,3249,0.4331982731819153
1700739335.0143812,3299,0.397145539522171
1700739374.0112848,3349,0.44557932019233704
1700739401.2213895,3399,0.339770644903183
1700739445.3491275,3449,0.4100877344608307
1700739472.4783792,3499,0.5336555242538452
1700739499.8068302,3549,0.39964917302131653
1700739544.047177,3599,0.5470826625823975
1700739571.2208695,3649,0.29485857486724854
1700739610.4593198,3699,0.42966216802597046
1700739637.7142336,3749,0.28366580605506897
1700739676.8008327,3799,0.33771631121635437
1700739704.0285907,3849,0.2878541052341461
1700739743.2320487,3899,0.37607190012931824
1700739771.0299423,3949,0.3579127788543701
1700739810.5552926,3999,0.3014109134674072
1700739837.685551,4049,0.2755635678768158
1700739865.10628,4099,0.3477238416671753
1700739909.6224117,4149,0.5104967951774597
1700739936.8397934,4199,0.30324482917785645
1700739976.0440164,4249,0.385619580745697
1700740003.1755102,4299,0.33575502038002014
1700740042.253628,4349,0.44809940457344055
1700740069.606392,4399,0.34896495938301086
1700740108.6476743,4449,0.3685598373413086
1700740135.8477674,4499,0.5163901448249817
1700740163.1392417,4549,0.3348958194255829
1700740202.1397338,4599,0.45949870347976685
1700740229.3977017,4649,0.29395002126693726
1700740268.3631234,4699,0.3282015025615692
1700740295.7044017,4749,0.3368571698665619
